worker_id,sentence_id,aspect,source,other_dataset,asset_simplification,other_simplification,winner
A2TBXASXZIRNNW,31,simplicity,He also completed two collections of short stories entitled the Ribbajack& other curious yarns and seven strange and ghostly tales.,turkcorpus,He also wrote two collections of short stories called the Ribbajack& other curious yarns and seven strange and ghostly tales.,He also completed two collections of short Storeis. The one title was the Ribbajack& other curious yarns. The other one was titled as seven strange and ghostly tales.,similar
A2TBXASXZIRNNW,16,fluency,"In its pure form, Dextromethorphan occurs as a white powder.",turkcorpus,Dextromethohpan is a white powder when pure.,"In its pure form, Dextromethorphan occurs as a white powder.",asset
A2TBXASXZIRNNW,16,meaning,"In its pure form, Dextromethorphan occurs as a white powder.",turkcorpus,Dextromethohpan is a white powder when pure.,"In its pure form, Dextromethorphan occurs as a white powder.",turkcorpus
A2TBXASXZIRNNW,16,simplicity,"In its pure form, Dextromethorphan occurs as a white powder.",turkcorpus,Dextromethohpan is a white powder when pure.,"In its pure form, Dextromethorphan occurs as a white powder.",asset
A2TBXASXZIRNNW,283,fluency,"On June 1, 1972, he and fellow RAF members Jan-Carl Raspe and Holger Meins were apprehended after a lengthy Shootout in Frankfurt.",turkcorpus,"On June 1, 1972 RAF members Jan-Carl Raspe and Holger Meins were caught after shooting at others in Frankfurt.","Raf members Jan-Carl Raspe and Holger Meins were Shootout in Frankfurt on June 1, 1972.",similar
A2TBXASXZIRNNW,283,meaning,"On June 1, 1972, he and fellow RAF members Jan-Carl Raspe and Holger Meins were apprehended after a lengthy Shootout in Frankfurt.",turkcorpus,"On June 1, 1972 RAF members Jan-Carl Raspe and Holger Meins were caught after shooting at others in Frankfurt.","Raf members Jan-Carl Raspe and Holger Meins were Shootout in Frankfurt on June 1, 1972.",asset
A2TBXASXZIRNNW,283,simplicity,"On June 1, 1972, he and fellow RAF members Jan-Carl Raspe and Holger Meins were apprehended after a lengthy Shootout in Frankfurt.",turkcorpus,"On June 1, 1972 RAF members Jan-Carl Raspe and Holger Meins were caught after shooting at others in Frankfurt.","Raf members Jan-Carl Raspe and Holger Meins were Shootout in Frankfurt on June 1, 1972.",similar
A2TBXASXZIRNNW,227,fluency,"Dr. David Lindenmeyer( Australian national University) has argued that the need for nest boxes indicates that logging practices are not ecologically sustainable, for conserving Hollow-Dependent species like Leadbeater's possum.",turkcorpus,"According to Dr. David Lindenmeyer( Australian national University), the need for nest boxes shows that logging practices are not ecologically sustainable, for conserving Hollow-Dependent species like Leadbeater's possum.","Dr. David Lindenmeyer of the Australian national University has argued that the need for nest boxes shows that logging practices are bad for the environment, particularly for species that rely on hollows for nesting and Breeding, such as Leadbeater's possum.",similar
A2TBXASXZIRNNW,227,meaning,"Dr. David Lindenmeyer( Australian national University) has argued that the need for nest boxes indicates that logging practices are not ecologically sustainable, for conserving Hollow-Dependent species like Leadbeater's possum.",turkcorpus,"According to Dr. David Lindenmeyer( Australian national University), the need for nest boxes shows that logging practices are not ecologically sustainable, for conserving Hollow-Dependent species like Leadbeater's possum.","Dr. David Lindenmeyer of the Australian national University has argued that the need for nest boxes shows that logging practices are bad for the environment, particularly for species that rely on hollows for nesting and Breeding, such as Leadbeater's possum.",similar
A2TBXASXZIRNNW,227,simplicity,"Dr. David Lindenmeyer( Australian national University) has argued that the need for nest boxes indicates that logging practices are not ecologically sustainable, for conserving Hollow-Dependent species like Leadbeater's possum.",turkcorpus,"According to Dr. David Lindenmeyer( Australian national University), the need for nest boxes shows that logging practices are not ecologically sustainable, for conserving Hollow-Dependent species like Leadbeater's possum.","Dr. David Lindenmeyer of the Australian national University has argued that the need for nest boxes shows that logging practices are bad for the environment, particularly for species that rely on hollows for nesting and Breeding, such as Leadbeater's possum.",similar
A2TBXASXZIRNNW,6,fluency,They are culturally akin to the Coastal peoples of Papua New Guinea.,turkcorpus,They are similar to the Coastal peoples of Papua New Guinea.,They are culturally similar to the Coastal people of Papua New Guinea.,similar
A2TBXASXZIRNNW,6,meaning,They are culturally akin to the Coastal peoples of Papua New Guinea.,turkcorpus,They are similar to the Coastal peoples of Papua New Guinea.,They are culturally similar to the Coastal people of Papua New Guinea.,turkcorpus
A2TBXASXZIRNNW,6,simplicity,They are culturally akin to the Coastal peoples of Papua New Guinea.,turkcorpus,They are similar to the Coastal peoples of Papua New Guinea.,They are culturally similar to the Coastal people of Papua New Guinea.,similar
A2TBXASXZIRNNW,106,fluency,"He settled in London, devoting himself chiefly to practical teaching.",turkcorpus,He became a teacher in London.,He chose London as his residing place and dedicated himself mainly to practical teaching.,asset
A2TBXASXZIRNNW,106,meaning,"He settled in London, devoting himself chiefly to practical teaching.",turkcorpus,He became a teacher in London.,He chose London as his residing place and dedicated himself mainly to practical teaching.,turkcorpus
A2TBXASXZIRNNW,106,simplicity,"He settled in London, devoting himself chiefly to practical teaching.",turkcorpus,He became a teacher in London.,He chose London as his residing place and dedicated himself mainly to practical teaching.,asset
A2TBXASXZIRNNW,129,fluency,"The four Canonical texts are the gospel of Matthew, gospel of mark, gospel of Luke and gospel of John, probably written between ad 65 and 100( see also the gospel according to the Hebrews).",turkcorpus,"The Gospels of Matthew, mark, Luke, and John are the 4 Canonical texts; they were written between ad 65 and 100.","The four Canonical texts are the gospel of Matthew, gospel of mark, gospel of Luke and gospel of John, probably written between ad 65 and 100( see also the gospel according to the Hebrews).",asset
A2TBXASXZIRNNW,129,meaning,"The four Canonical texts are the gospel of Matthew, gospel of mark, gospel of Luke and gospel of John, probably written between ad 65 and 100( see also the gospel according to the Hebrews).",turkcorpus,"The Gospels of Matthew, mark, Luke, and John are the 4 Canonical texts; they were written between ad 65 and 100.","The four Canonical texts are the gospel of Matthew, gospel of mark, gospel of Luke and gospel of John, probably written between ad 65 and 100( see also the gospel according to the Hebrews).",turkcorpus
A2TBXASXZIRNNW,129,simplicity,"The four Canonical texts are the gospel of Matthew, gospel of mark, gospel of Luke and gospel of John, probably written between ad 65 and 100( see also the gospel according to the Hebrews).",turkcorpus,"The Gospels of Matthew, mark, Luke, and John are the 4 Canonical texts; they were written between ad 65 and 100.","The four Canonical texts are the gospel of Matthew, gospel of mark, gospel of Luke and gospel of John, probably written between ad 65 and 100( see also the gospel according to the Hebrews).",asset
A2TBXASXZIRNNW,39,fluency,He advocates applying a User-Centered design process in product development cycles and also works towards Popularizing interaction design as a mainstream discipline.,turkcorpus,He advocates for a User-Centered design process and works towards making interaction design more mainstream.,He advocates applying a User-Centered design process in product development cycles. It also works towards Popularizing interaction design as a mainstream discipline.,asset
A2TBXASXZIRNNW,39,meaning,He advocates applying a User-Centered design process in product development cycles and also works towards Popularizing interaction design as a mainstream discipline.,turkcorpus,He advocates for a User-Centered design process and works towards making interaction design more mainstream.,He advocates applying a User-Centered design process in product development cycles. It also works towards Popularizing interaction design as a mainstream discipline.,turkcorpus
A2TBXASXZIRNNW,39,simplicity,He advocates applying a User-Centered design process in product development cycles and also works towards Popularizing interaction design as a mainstream discipline.,turkcorpus,He advocates for a User-Centered design process and works towards making interaction design more mainstream.,He advocates applying a User-Centered design process in product development cycles. It also works towards Popularizing interaction design as a mainstream discipline.,asset
