original,simplification,original_sentence_id,aspect,worker_id,rating
"However, the Bzö differs a bit in comparison to the freedom party, as is in favor of a referendum about the Lisbon treaty but against an Eu-Withdrawal.","However, the Bzö is different from the freedom party. This is because a referendum about the Lisbon treaty but against an Eu-Withdrawal.",13,simplicity,15,100
"However, the Bzö differs a bit in comparison to the freedom party, as is in favor of a referendum about the Lisbon treaty but against an Eu-Withdrawal.","However, the Bzö is different from the freedom party. This is because a referendum about the Lisbon treaty but against an Eu-Withdrawal.",13,fluency,19,6
"However, the Bzö differs a bit in comparison to the freedom party, as is in favor of a referendum about the Lisbon treaty but against an Eu-Withdrawal.","However, the Bzö is different from the freedom party. This is because a referendum about the Lisbon treaty but against an Eu-Withdrawal.",13,meaning,19,5
"However, the Bzö differs a bit in comparison to the freedom party, as is in favor of a referendum about the Lisbon treaty but against an Eu-Withdrawal.","However, the Bzö is different from the freedom party. This is because a referendum about the Lisbon treaty but against an Eu-Withdrawal.",13,simplicity,19,5
"However, the Bzö differs a bit in comparison to the freedom party, as is in favor of a referendum about the Lisbon treaty but against an Eu-Withdrawal.","However, the Bzö is different from the freedom party. This is because a referendum about the Lisbon treaty but against an Eu-Withdrawal.",13,fluency,27,15
"However, the Bzö differs a bit in comparison to the freedom party, as is in favor of a referendum about the Lisbon treaty but against an Eu-Withdrawal.","However, the Bzö is different from the freedom party. This is because a referendum about the Lisbon treaty but against an Eu-Withdrawal.",13,simplicity,28,53
"However, the Bzö differs a bit in comparison to the freedom party, as is in favor of a referendum about the Lisbon treaty but against an Eu-Withdrawal.","However, the Bzö is different from the freedom party. This is because a referendum about the Lisbon treaty but against an Eu-Withdrawal.",13,meaning,20,22
"However, the Bzö differs a bit in comparison to the freedom party, as is in favor of a referendum about the Lisbon treaty but against an Eu-Withdrawal.","However, the Bzö is different from the freedom party. This is because a referendum about the Lisbon treaty but against an Eu-Withdrawal.",13,meaning,27,42
"However, the Bzö differs a bit in comparison to the freedom party, as is in favor of a referendum about the Lisbon treaty but against an Eu-Withdrawal.","However, the Bzö is different from the freedom party. This is because a referendum about the Lisbon treaty but against an Eu-Withdrawal.",13,simplicity,3,100
"However, the Bzö differs a bit in comparison to the freedom party, as is in favor of a referendum about the Lisbon treaty but against an Eu-Withdrawal.","However, the Bzö is different from the freedom party. This is because a referendum about the Lisbon treaty but against an Eu-Withdrawal.",13,meaning,3,100
"However, the Bzö differs a bit in comparison to the freedom party, as is in favor of a referendum about the Lisbon treaty but against an Eu-Withdrawal.","However, the Bzö is different from the freedom party. This is because a referendum about the Lisbon treaty but against an Eu-Withdrawal.",13,fluency,28,87
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,meaning,20,4
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,fluency,20,4
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,meaning,11,48
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,meaning,14,9
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,simplicity,2,5
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,meaning,2,4
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,simplicity,14,0
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,fluency,11,96
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,fluency,14,0
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,fluency,24,11
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,simplicity,11,60
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,simplicity,20,6
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,fluency,2,4
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,fluency,3,75
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,simplicity,24,5
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,simplicity,13,80
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,meaning,13,0
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,fluency,15,52
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,meaning,15,8
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,simplicity,15,1
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,fluency,13,0
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,fluency,1,10
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,meaning,1,1
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,simplicity,1,10
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,simplicity,6,0
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,meaning,6,0
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,fluency,6,0
"In its pure form, Dextromethorphan occurs as a white powder.",", Dextromethorphan occurs.",16,fluency,8,0
